mIoU: 56.66 | aAcc: 85.79 | Processed: 859 | Avg. Transfer: 2393.75 KB/image:  43%|████▎     | 859/2000 [1:07:41<45:50,  2.41s/it]
mIoU: 56.66 | aAcc: 85.78 | Processed: 860 | Avg. Transfer: 2394.49 KB/image:  43%|████▎     | 859/2000 [1:07:44<45:50,  2.41s/it]
mIoU: 56.66 | aAcc: 85.78 | Processed: 860 | Avg. Transfer: 2394.49 KB/image:  43%|████▎     | 860/2000 [1:07:44<47:56,  2.52s/it]
mIoU: 56.66 | aAcc: 85.80 | Processed: 861 | Avg. Transfer: 2394.18 KB/image:  43%|████▎     | 860/2000 [1:07:46<47:56,  2.52s/it]
mIoU: 56.66 | aAcc: 85.80 | Processed: 861 | Avg. Transfer: 2394.18 KB/image:  43%|████▎     | 861/2000 [1:07:46<45:33,  2.40s/it]
mIoU: 56.67 | aAcc: 85.80 | Processed: 862 | Avg. Transfer: 2395.66 KB/image:  43%|████▎     | 861/2000 [1:07:49<45:33,  2.40s/it]
mIoU: 56.67 | aAcc: 85.80 | Processed: 862 | Avg. Transfer: 2395.66 KB/image:  43%|████▎     | 862/2000 [1:07:49<46:33,  2.45s/it]
mIoU: 56.69 | aAcc: 85.81 | Processed: 863 | Avg. Transfer: 2395.79 KB/image:  43%|████▎     | 862/2000 [1:07:51<46:33,  2.45s/it]
mIoU: 56.69 | aAcc: 85.81 | Processed: 863 | Avg. Transfer: 2395.79 KB/image:  43%|████▎     | 863/2000 [1:07:51<45:37,  2.41s/it]
mIoU: 56.76 | aAcc: 85.82 | Processed: 864 | Avg. Transfer: 2395.31 KB/image:  43%|████▎     | 863/2000 [1:07:53<45:37,  2.41s/it]
mIoU: 56.76 | aAcc: 85.82 | Processed: 864 | Avg. Transfer: 2395.31 KB/image:  43%|████▎     | 864/2000 [1:07:53<43:22,  2.29s/it]
mIoU: 56.76 | aAcc: 85.83 | Processed: 865 | Avg. Transfer: 2395.67 KB/image:  43%|████▎     | 864/2000 [1:07:56<43:22,  2.29s/it]
mIoU: 56.76 | aAcc: 85.83 | Processed: 865 | Avg. Transfer: 2395.67 KB/image:  43%|████▎     | 865/2000 [1:07:56<45:03,  2.38s/it]
mIoU: 56.77 | aAcc: 85.83 | Processed: 866 | Avg. Transfer: 2394.61 KB/image:  43%|████▎     | 865/2000 [1:07:58<45:03,  2.38s/it]
mIoU: 56.77 | aAcc: 85.83 | Processed: 866 | Avg. Transfer: 2394.61 KB/image:  43%|████▎     | 866/2000 [1:07:58<44:02,  2.33s/it]
mIoU: 56.75 | aAcc: 85.80 | Processed: 867 | Avg. Transfer: 2394.32 KB/image:  43%|████▎     | 866/2000 [1:08:00<44:02,  2.33s/it]
mIoU: 56.75 | aAcc: 85.80 | Processed: 867 | Avg. Transfer: 2394.32 KB/image:  43%|████▎     | 867/2000 [1:08:00<43:09,  2.29s/it]
mIoU: 56.76 | aAcc: 85.81 | Processed: 868 | Avg. Transfer: 2394.80 KB/image:  43%|████▎     | 867/2000 [1:08:02<43:09,  2.29s/it]
mIoU: 56.76 | aAcc: 85.81 | Processed: 868 | Avg. Transfer: 2394.80 KB/image:  43%|████▎     | 868/2000 [1:08:02<43:22,  2.30s/it]
mIoU: 56.76 | aAcc: 85.81 | Processed: 869 | Avg. Transfer: 2394.54 KB/image:  43%|████▎     | 868/2000 [1:08:06<43:22,  2.30s/it]
mIoU: 56.76 | aAcc: 85.81 | Processed: 869 | Avg. Transfer: 2394.54 KB/image:  43%|████▎     | 869/2000 [1:08:06<50:39,  2.69s/it]
mIoU: 56.75 | aAcc: 85.81 | Processed: 870 | Avg. Transfer: 2394.03 KB/image:  43%|████▎     | 869/2000 [1:08:11<50:39,  2.69s/it]
mIoU: 56.75 | aAcc: 85.81 | Processed: 870 | Avg. Transfer: 2394.03 KB/image:  44%|████▎     | 870/2000 [1:08:11<1:03:01,  3.35s/it]
mIoU: 56.77 | aAcc: 85.82 | Processed: 871 | Avg. Transfer: 2393.13 KB/image:  44%|████▎     | 870/2000 [1:08:16<1:03:01,  3.35s/it]
mIoU: 56.77 | aAcc: 85.82 | Processed: 871 | Avg. Transfer: 2393.13 KB/image:  44%|████▎     | 871/2000 [1:08:16<1:14:37,  3.97s/it]
mIoU: 56.80 | aAcc: 85.84 | Processed: 872 | Avg. Transfer: 2393.02 KB/image:  44%|████▎     | 871/2000 [1:08:21<1:14:37,  3.97s/it]
mIoU: 56.80 | aAcc: 85.84 | Processed: 872 | Avg. Transfer: 2393.02 KB/image:  44%|████▎     | 872/2000 [1:08:21<1:19:42,  4.24s/it]
mIoU: 56.80 | aAcc: 85.84 | Processed: 873 | Avg. Transfer: 2393.95 KB/image:  44%|████▎     | 872/2000 [1:08:26<1:19:42,  4.24s/it]
mIoU: 56.80 | aAcc: 85.84 | Processed: 873 | Avg. Transfer: 2393.95 KB/image:  44%|████▎     | 873/2000 [1:08:26<1:22:51,  4.41s/it]
mIoU: 56.66 | aAcc: 85.83 | Processed: 874 | Avg. Transfer: 2394.04 KB/image:  44%|████▎     | 873/2000 [1:08:31<1:22:51,  4.41s/it]
mIoU: 56.66 | aAcc: 85.83 | Processed: 874 | Avg. Transfer: 2394.04 KB/image:  44%|████▎     | 874/2000 [1:08:31<1:26:08,  4.59s/it]
mIoU: 56.67 | aAcc: 85.83 | Processed: 875 | Avg. Transfer: 2394.26 KB/image:  44%|████▎     | 874/2000 [1:08:35<1:26:08,  4.59s/it]
mIoU: 56.67 | aAcc: 85.83 | Processed: 875 | Avg. Transfer: 2394.26 KB/image:  44%|████▍     | 875/2000 [1:08:35<1:25:27,  4.56s/it]
mIoU: 56.67 | aAcc: 85.84 | Processed: 876 | Avg. Transfer: 2393.18 KB/image:  44%|████▍     | 875/2000 [1:08:40<1:25:27,  4.56s/it]
mIoU: 56.67 | aAcc: 85.84 | Processed: 876 | Avg. Transfer: 2393.18 KB/image:  44%|████▍     | 876/2000 [1:08:40<1:24:33,  4.51s/it]
mIoU: 56.69 | aAcc: 85.85 | Processed: 877 | Avg. Transfer: 2392.77 KB/image:  44%|████▍     | 876/2000 [1:08:45<1:24:33,  4.51s/it]
mIoU: 56.69 | aAcc: 85.85 | Processed: 877 | Avg. Transfer: 2392.77 KB/image:  44%|████▍     | 877/2000 [1:08:45<1:26:04,  4.60s/it]
mIoU: 56.69 | aAcc: 85.85 | Processed: 878 | Avg. Transfer: 2391.98 KB/image:  44%|████▍     | 877/2000 [1:08:49<1:26:04,  4.60s/it]
mIoU: 56.69 | aAcc: 85.85 | Processed: 878 | Avg. Transfer: 2391.98 KB/image:  44%|████▍     | 878/2000 [1:08:49<1:23:48,  4.48s/it]
mIoU: 56.69 | aAcc: 85.86 | Processed: 879 | Avg. Transfer: 2391.43 KB/image:  44%|████▍     | 878/2000 [1:08:55<1:23:48,  4.48s/it]
mIoU: 56.69 | aAcc: 85.86 | Processed: 879 | Avg. Transfer: 2391.43 KB/image:  44%|████▍     | 879/2000 [1:08:55<1:31:02,  4.87s/it]
mIoU: 56.69 | aAcc: 85.87 | Processed: 880 | Avg. Transfer: 2390.25 KB/image:  44%|████▍     | 879/2000 [1:09:00<1:31:02,  4.87s/it]
mIoU: 56.69 | aAcc: 85.87 | Processed: 880 | Avg. Transfer: 2390.25 KB/image:  44%|████▍     | 880/2000 [1:09:00<1:31:07,  4.88s/it]
mIoU: 56.71 | aAcc: 85.88 | Processed: 881 | Avg. Transfer: 2390.11 KB/image:  44%|████▍     | 880/2000 [1:09:04<1:31:07,  4.88s/it]
mIoU: 56.71 | aAcc: 85.88 | Processed: 881 | Avg. Transfer: 2390.11 KB/image:  44%|████▍     | 881/2000 [1:09:04<1:30:06,  4.83s/it]
mIoU: 56.62 | aAcc: 85.78 | Processed: 882 | Avg. Transfer: 2391.19 KB/image:  44%|████▍     | 881/2000 [1:09:09<1:30:06,  4.83s/it]
mIoU: 56.62 | aAcc: 85.78 | Processed: 882 | Avg. Transfer: 2391.19 KB/image:  44%|████▍     | 882/2000 [1:09:09<1:27:33,  4.70s/it]
mIoU: 56.61 | aAcc: 85.78 | Processed: 883 | Avg. Transfer: 2390.64 KB/image:  44%|████▍     | 882/2000 [1:09:13<1:27:33,  4.70s/it]
mIoU: 56.61 | aAcc: 85.78 | Processed: 883 | Avg. Transfer: 2390.64 KB/image:  44%|████▍     | 883/2000 [1:09:13<1:25:19,  4.58s/it]
mIoU: 56.61 | aAcc: 85.79 | Processed: 884 | Avg. Transfer: 2390.08 KB/image:  44%|████▍     | 883/2000 [1:09:18<1:25:19,  4.58s/it]
mIoU: 56.61 | aAcc: 85.79 | Processed: 884 | Avg. Transfer: 2390.08 KB/image:  44%|████▍     | 884/2000 [1:09:18<1:27:31,  4.71s/it]
mIoU: 56.52 | aAcc: 85.77 | Processed: 885 | Avg. Transfer: 2390.47 KB/image:  44%|████▍     | 884/2000 [1:09:23<1:27:31,  4.71s/it]
mIoU: 56.52 | aAcc: 85.77 | Processed: 885 | Avg. Transfer: 2390.47 KB/image:  44%|████▍     | 885/2000 [1:09:23<1:27:54,  4.73s/it]
mIoU: 56.53 | aAcc: 85.78 | Processed: 886 | Avg. Transfer: 2389.81 KB/image:  44%|████▍     | 885/2000 [1:09:27<1:27:54,  4.73s/it]
mIoU: 56.53 | aAcc: 85.78 | Processed: 886 | Avg. Transfer: 2389.81 KB/image:  44%|████▍     | 886/2000 [1:09:27<1:23:13,  4.48s/it]
mIoU: 56.55 | aAcc: 85.78 | Processed: 887 | Avg. Transfer: 2389.55 KB/image:  44%|████▍     | 886/2000 [1:09:31<1:23:13,  4.48s/it]
mIoU: 56.55 | aAcc: 85.78 | Processed: 887 | Avg. Transfer: 2389.55 KB/image:  44%|████▍     | 887/2000 [1:09:31<1:23:16,  4.49s/it]
mIoU: 56.56 | aAcc: 85.79 | Processed: 888 | Avg. Transfer: 2388.62 KB/image:  44%|████▍     | 887/2000 [1:09:35<1:23:16,  4.49s/it]
mIoU: 56.56 | aAcc: 85.79 | Processed: 888 | Avg. Transfer: 2388.62 KB/image:  44%|████▍     | 888/2000 [1:09:35<1:19:56,  4.31s/it]
mIoU: 56.56 | aAcc: 85.79 | Processed: 889 | Avg. Transfer: 2388.47 KB/image:  44%|████▍     | 888/2000 [1:09:40<1:19:56,  4.31s/it]
mIoU: 56.56 | aAcc: 85.79 | Processed: 889 | Avg. Transfer: 2388.47 KB/image:  44%|████▍     | 889/2000 [1:09:40<1:21:24,  4.40s/it]
mIoU: 56.53 | aAcc: 85.76 | Processed: 890 | Avg. Transfer: 2388.79 KB/image:  44%|████▍     | 889/2000 [1:09:45<1:21:24,  4.40s/it]
mIoU: 56.53 | aAcc: 85.76 | Processed: 890 | Avg. Transfer: 2388.79 KB/image:  44%|████▍     | 890/2000 [1:09:45<1:25:20,  4.61s/it]
mIoU: 56.53 | aAcc: 85.76 | Processed: 891 | Avg. Transfer: 2388.16 KB/image:  44%|████▍     | 890/2000 [1:09:49<1:25:20,  4.61s/it]
mIoU: 56.53 | aAcc: 85.76 | Processed: 891 | Avg. Transfer: 2388.16 KB/image:  45%|████▍     | 891/2000 [1:09:49<1:23:24,  4.51s/it]
mIoU: 56.59 | aAcc: 85.78 | Processed: 892 | Avg. Transfer: 2389.03 KB/image:  45%|████▍     | 891/2000 [1:09:54<1:23:24,  4.51s/it]
mIoU: 56.59 | aAcc: 85.78 | Processed: 892 | Avg. Transfer: 2389.03 KB/image:  45%|████▍     | 892/2000 [1:09:54<1:25:36,  4.64s/it]
mIoU: 56.55 | aAcc: 85.78 | Processed: 893 | Avg. Transfer: 2388.67 KB/image:  45%|████▍     | 892/2000 [1:09:59<1:25:36,  4.64s/it]
mIoU: 56.55 | aAcc: 85.78 | Processed: 893 | Avg. Transfer: 2388.67 KB/image:  45%|████▍     | 893/2000 [1:09:59<1:25:44,  4.65s/it]
mIoU: 56.56 | aAcc: 85.76 | Processed: 894 | Avg. Transfer: 2388.31 KB/image:  45%|████▍     | 893/2000 [1:10:04<1:25:44,  4.65s/it]
mIoU: 56.56 | aAcc: 85.76 | Processed: 894 | Avg. Transfer: 2388.31 KB/image:  45%|████▍     | 894/2000 [1:10:04<1:27:37,  4.75s/it]
mIoU: 56.56 | aAcc: 85.76 | Processed: 895 | Avg. Transfer: 2389.03 KB/image:  45%|████▍     | 894/2000 [1:10:08<1:27:37,  4.75s/it]
mIoU: 56.56 | aAcc: 85.76 | Processed: 895 | Avg. Transfer: 2389.03 KB/image:  45%|████▍     | 895/2000 [1:10:08<1:27:19,  4.74s/it]
mIoU: 56.56 | aAcc: 85.77 | Processed: 896 | Avg. Transfer: 2387.84 KB/image:  45%|████▍     | 895/2000 [1:10:12<1:27:19,  4.74s/it]
mIoU: 56.56 | aAcc: 85.77 | Processed: 896 | Avg. Transfer: 2387.84 KB/image:  45%|████▍     | 896/2000 [1:10:12<1:22:36,  4.49s/it]
mIoU: 56.58 | aAcc: 85.76 | Processed: 897 | Avg. Transfer: 2388.05 KB/image:  45%|████▍     | 896/2000 [1:10:17<1:22:36,  4.49s/it]
mIoU: 56.58 | aAcc: 85.76 | Processed: 897 | Avg. Transfer: 2388.05 KB/image:  45%|████▍     | 897/2000 [1:10:17<1:22:37,  4.49s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 898 | Avg. Transfer: 2387.53 KB/image:  45%|████▍     | 897/2000 [1:10:22<1:22:37,  4.49s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 898 | Avg. Transfer: 2387.53 KB/image:  45%|████▍     | 898/2000 [1:10:22<1:25:46,  4.67s/it]
mIoU: 56.57 | aAcc: 85.78 | Processed: 899 | Avg. Transfer: 2387.86 KB/image:  45%|████▍     | 898/2000 [1:10:26<1:25:46,  4.67s/it]
mIoU: 56.57 | aAcc: 85.78 | Processed: 899 | Avg. Transfer: 2387.86 KB/image:  45%|████▍     | 899/2000 [1:10:26<1:23:41,  4.56s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 900 | Avg. Transfer: 2388.77 KB/image:  45%|████▍     | 899/2000 [1:10:31<1:23:41,  4.56s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 900 | Avg. Transfer: 2388.77 KB/image:  45%|████▌     | 900/2000 [1:10:31<1:23:49,  4.57s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 901 | Avg. Transfer: 2388.05 KB/image:  45%|████▌     | 900/2000 [1:10:36<1:23:49,  4.57s/it]
mIoU: 56.58 | aAcc: 85.78 | Processed: 901 | Avg. Transfer: 2388.05 KB/image:  45%|████▌     | 901/2000 [1:10:36<1:25:32,  4.67s/it]
mIoU: 56.58 | aAcc: 85.79 | Processed: 902 | Avg. Transfer: 2387.65 KB/image:  45%|████▌     | 901/2000 [1:10:40<1:25:32,  4.67s/it]
mIoU: 56.58 | aAcc: 85.79 | Processed: 902 | Avg. Transfer: 2387.65 KB/image:  45%|████▌     | 902/2000 [1:10:40<1:25:36,  4.68s/it]
mIoU: 56.59 | aAcc: 85.79 | Processed: 903 | Avg. Transfer: 2386.79 KB/image:  45%|████▌     | 902/2000 [1:10:44<1:25:36,  4.68s/it]
mIoU: 56.59 | aAcc: 85.79 | Processed: 903 | Avg. Transfer: 2386.79 KB/image:  45%|████▌     | 903/2000 [1:10:44<1:21:17,  4.45s/it]
mIoU: 56.59 | aAcc: 85.80 | Processed: 904 | Avg. Transfer: 2385.54 KB/image:  45%|████▌     | 903/2000 [1:10:49<1:21:17,  4.45s/it]
mIoU: 56.59 | aAcc: 85.80 | Processed: 904 | Avg. Transfer: 2385.54 KB/image:  45%|████▌     | 904/2000 [1:10:49<1:22:07,  4.50s/it]
mIoU: 56.61 | aAcc: 85.81 | Processed: 905 | Avg. Transfer: 2386.47 KB/image:  45%|████▌     | 904/2000 [1:10:54<1:22:07,  4.50s/it]
mIoU: 56.61 | aAcc: 85.81 | Processed: 905 | Avg. Transfer: 2386.47 KB/image:  45%|████▌     | 905/2000 [1:10:54<1:24:48,  4.65s/it]
mIoU: 56.72 | aAcc: 85.82 | Processed: 906 | Avg. Transfer: 2386.49 KB/image:  45%|████▌     | 905/2000 [1:10:59<1:24:48,  4.65s/it]
mIoU: 56.72 | aAcc: 85.82 | Processed: 906 | Avg. Transfer: 2386.49 KB/image:  45%|████▌     | 906/2000 [1:10:59<1:27:10,  4.78s/it]
mIoU: 56.93 | aAcc: 85.84 | Processed: 907 | Avg. Transfer: 2387.21 KB/image:  45%|████▌     | 906/2000 [1:11:04<1:27:10,  4.78s/it]
mIoU: 56.93 | aAcc: 85.84 | Processed: 907 | Avg. Transfer: 2387.21 KB/image:  45%|████▌     | 907/2000 [1:11:04<1:30:26,  4.97s/it]
mIoU: 56.93 | aAcc: 85.84 | Processed: 908 | Avg. Transfer: 2387.10 KB/image:  45%|████▌     | 907/2000 [1:11:09<1:30:26,  4.97s/it]
mIoU: 56.93 | aAcc: 85.84 | Processed: 908 | Avg. Transfer: 2387.10 KB/image:  45%|████▌     | 908/2000 [1:11:09<1:27:50,  4.83s/it]
mIoU: 56.92 | aAcc: 85.82 | Processed: 909 | Avg. Transfer: 2387.61 KB/image:  45%|████▌     | 908/2000 [1:11:14<1:27:50,  4.83s/it]
mIoU: 56.92 | aAcc: 85.82 | Processed: 909 | Avg. Transfer: 2387.61 KB/image:  45%|████▌     | 909/2000 [1:11:14<1:28:15,  4.85s/it]
mIoU: 56.97 | aAcc: 85.77 | Processed: 910 | Avg. Transfer: 2387.99 KB/image:  45%|████▌     | 909/2000 [1:11:19<1:28:15,  4.85s/it]
mIoU: 56.97 | aAcc: 85.77 | Processed: 910 | Avg. Transfer: 2387.99 KB/image:  46%|████▌     | 910/2000 [1:11:19<1:31:07,  5.02s/it]
mIoU: 56.97 | aAcc: 85.79 | Processed: 911 | Avg. Transfer: 2388.08 KB/image:  46%|████▌     | 910/2000 [1:11:24<1:31:07,  5.02s/it]
mIoU: 56.97 | aAcc: 85.79 | Processed: 911 | Avg. Transfer: 2388.08 KB/image:  46%|████▌     | 911/2000 [1:11:24<1:28:06,  4.85s/it]
mIoU: 56.97 | aAcc: 85.81 | Processed: 912 | Avg. Transfer: 2388.44 KB/image:  46%|████▌     | 911/2000 [1:11:29<1:28:06,  4.85s/it]
mIoU: 56.97 | aAcc: 85.81 | Processed: 912 | Avg. Transfer: 2388.44 KB/image:  46%|████▌     | 912/2000 [1:11:29<1:28:51,  4.90s/it]
mIoU: 57.04 | aAcc: 85.83 | Processed: 913 | Avg. Transfer: 2388.37 KB/image:  46%|████▌     | 912/2000 [1:11:34<1:28:51,  4.90s/it]
mIoU: 57.04 | aAcc: 85.83 | Processed: 913 | Avg. Transfer: 2388.37 KB/image:  46%|████▌     | 913/2000 [1:11:34<1:28:49,  4.90s/it]
mIoU: 57.03 | aAcc: 85.81 | Processed: 914 | Avg. Transfer: 2388.99 KB/image:  46%|████▌     | 913/2000 [1:11:39<1:28:49,  4.90s/it]
mIoU: 57.03 | aAcc: 85.81 | Processed: 914 | Avg. Transfer: 2388.99 KB/image:  46%|████▌     | 914/2000 [1:11:39<1:28:44,  4.90s/it]
mIoU: 57.03 | aAcc: 85.82 | Processed: 915 | Avg. Transfer: 2388.32 KB/image:  46%|████▌     | 914/2000 [1:11:43<1:28:44,  4.90s/it]
mIoU: 57.03 | aAcc: 85.82 | Processed: 915 | Avg. Transfer: 2388.32 KB/image:  46%|████▌     | 915/2000 [1:11:43<1:25:57,  4.75s/it]
mIoU: 57.03 | aAcc: 85.83 | Processed: 916 | Avg. Transfer: 2388.16 KB/image:  46%|████▌     | 915/2000 [1:11:48<1:25:57,  4.75s/it]
mIoU: 57.03 | aAcc: 85.83 | Processed: 916 | Avg. Transfer: 2388.16 KB/image:  46%|████▌     | 916/2000 [1:11:48<1:27:40,  4.85s/it]
mIoU: 57.03 | aAcc: 85.83 | Processed: 917 | Avg. Transfer: 2388.63 KB/image:  46%|████▌     | 916/2000 [1:11:53<1:27:40,  4.85s/it]
mIoU: 57.03 | aAcc: 85.83 | Processed: 917 | Avg. Transfer: 2388.63 KB/image:  46%|████▌     | 917/2000 [1:11:53<1:26:14,  4.78s/it]
mIoU: 57.05 | aAcc: 85.84 | Processed: 918 | Avg. Transfer: 2387.81 KB/image:  46%|████▌     | 917/2000 [1:11:57<1:26:14,  4.78s/it]
mIoU: 57.05 | aAcc: 85.84 | Processed: 918 | Avg. Transfer: 2387.81 KB/image:  46%|████▌     | 918/2000 [1:11:57<1:23:36,  4.64s/it]
mIoU: 57.07 | aAcc: 85.85 | Processed: 919 | Avg. Transfer: 2388.18 KB/image:  46%|████▌     | 918/2000 [1:12:02<1:23:36,  4.64s/it]
mIoU: 57.07 | aAcc: 85.85 | Processed: 919 | Avg. Transfer: 2388.18 KB/image:  46%|████▌     | 919/2000 [1:12:02<1:24:55,  4.71s/it]
mIoU: 57.13 | aAcc: 85.85 | Processed: 920 | Avg. Transfer: 2388.62 KB/image:  46%|████▌     | 919/2000 [1:12:07<1:24:55,  4.71s/it]
mIoU: 57.13 | aAcc: 85.85 | Processed: 920 | Avg. Transfer: 2388.62 KB/image:  46%|████▌     | 920/2000 [1:12:07<1:27:25,  4.86s/it]
mIoU: 57.15 | aAcc: 85.86 | Processed: 921 | Avg. Transfer: 2388.16 KB/image:  46%|████▌     | 920/2000 [1:12:11<1:27:25,  4.86s/it]
mIoU: 57.15 | aAcc: 85.86 | Processed: 921 | Avg. Transfer: 2388.16 KB/image:  46%|████▌     | 921/2000 [1:12:11<1:23:20,  4.63s/it]
mIoU: 57.15 | aAcc: 85.86 | Processed: 922 | Avg. Transfer: 2387.25 KB/image:  46%|████▌     | 921/2000 [1:12:15<1:23:20,  4.63s/it]
mIoU: 57.15 | aAcc: 85.86 | Processed: 922 | Avg. Transfer: 2387.25 KB/image:  46%|████▌     | 922/2000 [1:12:15<1:20:55,  4.50s/it]
mIoU: 57.16 | aAcc: 85.87 | Processed: 923 | Avg. Transfer: 2388.03 KB/image:  46%|████▌     | 922/2000 [1:12:21<1:20:55,  4.50s/it]
mIoU: 57.16 | aAcc: 85.87 | Processed: 923 | Avg. Transfer: 2388.03 KB/image:  46%|████▌     | 923/2000 [1:12:21<1:28:48,  4.95s/it]
mIoU: 57.16 | aAcc: 85.88 | Processed: 924 | Avg. Transfer: 2387.83 KB/image:  46%|████▌     | 923/2000 [1:12:26<1:28:48,  4.95s/it]
mIoU: 57.16 | aAcc: 85.88 | Processed: 924 | Avg. Transfer: 2387.83 KB/image:  46%|████▌     | 924/2000 [1:12:26<1:25:19,  4.76s/it]
mIoU: 57.27 | aAcc: 85.90 | Processed: 925 | Avg. Transfer: 2387.59 KB/image:  46%|████▌     | 924/2000 [1:12:30<1:25:19,  4.76s/it]
mIoU: 57.27 | aAcc: 85.90 | Processed: 925 | Avg. Transfer: 2387.59 KB/image:  46%|████▋     | 925/2000 [1:12:30<1:24:19,  4.71s/it]
mIoU: 57.24 | aAcc: 85.90 | Processed: 926 | Avg. Transfer: 2386.72 KB/image:  46%|████▋     | 925/2000 [1:12:35<1:24:19,  4.71s/it]
mIoU: 57.24 | aAcc: 85.90 | Processed: 926 | Avg. Transfer: 2386.72 KB/image:  46%|████▋     | 926/2000 [1:12:35<1:25:24,  4.77s/it]
mIoU: 57.23 | aAcc: 85.91 | Processed: 927 | Avg. Transfer: 2386.89 KB/image:  46%|████▋     | 926/2000 [1:12:40<1:25:24,  4.77s/it]
mIoU: 57.23 | aAcc: 85.91 | Processed: 927 | Avg. Transfer: 2386.89 KB/image:  46%|████▋     | 927/2000 [1:12:40<1:23:47,  4.69s/it]
mIoU: 57.24 | aAcc: 85.93 | Processed: 928 | Avg. Transfer: 2387.62 KB/image:  46%|████▋     | 927/2000 [1:12:44<1:23:47,  4.69s/it]
mIoU: 57.24 | aAcc: 85.93 | Processed: 928 | Avg. Transfer: 2387.62 KB/image:  46%|████▋     | 928/2000 [1:12:44<1:21:05,  4.54s/it]
mIoU: 57.23 | aAcc: 85.92 | Processed: 929 | Avg. Transfer: 2388.06 KB/image:  46%|████▋     | 928/2000 [1:12:49<1:21:05,  4.54s/it]
mIoU: 57.23 | aAcc: 85.92 | Processed: 929 | Avg. Transfer: 2388.06 KB/image:  46%|████▋     | 929/2000 [1:12:49<1:22:27,  4.62s/it]
mIoU: 57.24 | aAcc: 85.94 | Processed: 930 | Avg. Transfer: 2388.73 KB/image:  46%|████▋     | 929/2000 [1:12:54<1:22:27,  4.62s/it]
mIoU: 57.24 | aAcc: 85.94 | Processed: 930 | Avg. Transfer: 2388.73 KB/image:  46%|████▋     | 930/2000 [1:12:54<1:25:24,  4.79s/it]
mIoU: 57.23 | aAcc: 85.95 | Processed: 931 | Avg. Transfer: 2388.92 KB/image:  46%|████▋     | 930/2000 [1:12:59<1:25:24,  4.79s/it]
mIoU: 57.23 | aAcc: 85.95 | Processed: 931 | Avg. Transfer: 2388.92 KB/image:  47%|████▋     | 931/2000 [1:12:59<1:25:55,  4.82s/it]
mIoU: 57.23 | aAcc: 85.97 | Processed: 932 | Avg. Transfer: 2389.22 KB/image:  47%|████▋     | 931/2000 [1:13:05<1:25:55,  4.82s/it]
mIoU: 57.23 | aAcc: 85.97 | Processed: 932 | Avg. Transfer: 2389.22 KB/image:  47%|████▋     | 932/2000 [1:13:05<1:32:10,  5.18s/it]
mIoU: 57.26 | aAcc: 85.99 | Processed: 933 | Avg. Transfer: 2389.11 KB/image:  47%|████▋     | 932/2000 [1:13:10<1:32:10,  5.18s/it]
mIoU: 57.26 | aAcc: 85.99 | Processed: 933 | Avg. Transfer: 2389.11 KB/image:  47%|████▋     | 933/2000 [1:13:10<1:31:39,  5.15s/it]
mIoU: 57.27 | aAcc: 86.00 | Processed: 934 | Avg. Transfer: 2389.23 KB/image:  47%|████▋     | 933/2000 [1:13:15<1:31:39,  5.15s/it]
mIoU: 57.27 | aAcc: 86.00 | Processed: 934 | Avg. Transfer: 2389.23 KB/image:  47%|████▋     | 934/2000 [1:13:15<1:31:20,  5.14s/it]
mIoU: 57.29 | aAcc: 85.98 | Processed: 935 | Avg. Transfer: 2390.21 KB/image:  47%|████▋     | 934/2000 [1:13:19<1:31:20,  5.14s/it]
mIoU: 57.29 | aAcc: 85.98 | Processed: 935 | Avg. Transfer: 2390.21 KB/image:  47%|████▋     | 935/2000 [1:13:19<1:28:16,  4.97s/it]
mIoU: 57.29 | aAcc: 85.97 | Processed: 936 | Avg. Transfer: 2389.29 KB/image:  47%|████▋     | 935/2000 [1:13:23<1:28:16,  4.97s/it]
mIoU: 57.29 | aAcc: 85.97 | Processed: 936 | Avg. Transfer: 2389.29 KB/image:  47%|████▋     | 936/2000 [1:13:23<1:22:00,  4.62s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 937 | Avg. Transfer: 2389.18 KB/image:  47%|████▋     | 936/2000 [1:13:28<1:22:00,  4.62s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 937 | Avg. Transfer: 2389.18 KB/image:  47%|████▋     | 937/2000 [1:13:28<1:22:21,  4.65s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 938 | Avg. Transfer: 2388.23 KB/image:  47%|████▋     | 937/2000 [1:13:32<1:22:21,  4.65s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 938 | Avg. Transfer: 2388.23 KB/image:  47%|████▋     | 938/2000 [1:13:32<1:17:15,  4.37s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 939 | Avg. Transfer: 2387.80 KB/image:  47%|████▋     | 938/2000 [1:13:36<1:17:15,  4.37s/it]
mIoU: 57.27 | aAcc: 85.94 | Processed: 939 | Avg. Transfer: 2387.80 KB/image:  47%|████▋     | 939/2000 [1:13:36<1:15:49,  4.29s/it]
